,Unnamed: 0,ProjGalaxyID,DescGalaxyID,DescID,z,Z,face,HalfMassRadius,VelDisp,Starmass,BHmass,DMmass,Gasmass,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,DispAnisotropy,DMEllipticity,StellarEllipticity,StellarCoRotKE,MedOrbitCircu,RotToDispRatio,Triaxiality,name1,filename,image,btdradius,btdintensity,n_total,n_disc,n_bulge,n_bulge_exp,n_total_error,n_disc_error,n_bulge_error,n_bulge_exp_error,star_count,discradius,bulgeradius,disc_intensity,bulge_intensity,btotalintensity,btotalradius,con,r80,r20,asymm,morph_c,morph_asymm,morph_sersic_n,morph_smoothness,morph_sersic_rhalf,morph_xc_asymmetry,morph_yc_asymmetry
45402,168,1191646,1191647,1191646,0.10063854,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1191647.png,5.5222014999999995,,10744245000.0,9062705.0,127732240000.0,,0.9365964,19228885000.0,2.7362384000000004e-07,147.63446000000002,21.100051999999998,0.4340875633821816,,,0.4996280927963629,,,,,galface_1191647.png,RefL0050N0752galface_1191647.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1191647.png,0.13564053383328956,0.5010952195923857,1.092337740465541,0.8213732077062647,1.06719961388765,1.06719961388765,0.00014257402654262419,0.00037106766517792017,0.0012808080523973055,0.0021442972389983683,102,103.28052520751953,14.009025573730469,3856.6228641062335,1932.5352809743285,0.36453100194509536,0.054722756147384644,1.4686537846124086,117.35164835164835,59.67032967032967,0.21751556827839175,2.229089780344442,0.06398992501813137,,-0.008870357940867215,7.219715386756868,126.72732554058932,126.21513132875845
45403,169,1191646,1191648,1191647,0.18270987,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1191648.png,5.303453,,10308716000.0,9062705.0,126675470000.0,,1.0392671,18272870000.0,6.687354999999999e-05,146.08588999999998,22.280489000000003,0.4643740021326632,,,0.5045628474206927,,,,,galface_1191648.png,RefL0050N0752galface_1191648.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1191648.png,0.1898440369347214,0.46742569012271123,1.1663787054599435,0.9463908628857073,0.9819734771344943,0.9819734771344943,0.00022210196240387441,0.0004821592615323977,0.002211828280952172,0.0022883194355904383,99,74.86550903320312,14.212770462036133,3877.6021108723157,1812.490842695774,0.37080605747523665,0.055518634617328644,1.505149978319906,117.35164835164835,58.675824175824175,0.22335876594673537,2.330620470634861,0.007514915400711489,,-0.024027512279369785,7.659009308302033,128.2379618041619,128.77329778708219
45404,170,1191646,1191649,1191648,0.27090108,,,5.084415,,9924872000.0,9062705.0,127974605000.0,,1.5253012,17338962000.0,1.5156065000000001e-05,147.36473,21.970774,0.4178866822707815,,,0.4993285812235944,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
45764,171,1191646,1191650,1191649,0.36566857,,,4.924475,,9414283000.0,9062705.0,132599144000.0,,1.7142441000000002,16132242000.0,0.0017527762,150.52867,21.115938,0.4298354776241202,,,0.49135789093935994,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
46124,172,1191646,1191651,1191650,0.5031073,,,4.681691000000001,,8242484000.0,9062705.0,127470460000.0,,2.1957014,13985505000.0,0.0020239383,147.05806,17.20405,0.3733003868805364,,,0.4711115059634519,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
46484,173,1191646,1191652,1191651,0.6151898,,,4.849601,,7228568000.0,9062705.0,122904100000.0,,2.2609375,12227982000.0,2.2877625e-06,144.05211,16.3231,0.35740726886806073,,,0.502189904350854,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
46844,174,1191646,1191653,1191652,0.7356295999999999,,,6.1534677,,6182168000.0,7254752.0,126122850000.0,,1.7431133,10425687000.0,2.2402535e-10,142.38748,27.910387,0.2422093878463798,,,0.6492234240566997,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
47204,175,1191646,1191654,1191653,0.86505055,,,7.524455499999999,,3105564700.0,7242986.0,92442260000.0,,1.3611207,5482069500.0,6.822844500000001e-08,132.12665,72.21236999999999,0.6502000773775547,,,0.5387020863190772,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
47564,176,1191646,1192026,1191653,0.86505055,,,3.7344258000000004,,2097749900.0,1819718.6,23888593000.0,,0.4950983,3430016300.0,2.1444004e-05,97.82263,8.624106,0.5923001970915347,,,0.5738691680657246,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
47924,177,1191646,1192027,1192026,1.0041216999999998,,,3.9735715,,2143203500.0,1819718.6,37733118000.0,,0.5584707,3457626400.0,2.1118476000000002e-07,109.63731399999999,9.323913000000001,0.6337188052136706,,,0.7100639351877449,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
48284,178,1191646,1191655,1191654,1.0041216999999998,,,5.202585,,2054405600.0,3616243.8,104483510000.0,,1.3895618,3350628600.0,9.505575000000001e-09,129.27307,54.15099,0.5773211430380993,,,0.5740822185448015,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
48644,179,1191646,1191656,1191655,1.2593315,,,3.7430027000000003,,1268651000.0,3616243.8,107488980000.0,,1.4425059999999998,1977101000.0,1.3837819e-09,132.10573,31.324173,0.503132575383281,,,0.4869269147990214,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
49004,180,1191646,1192028,1192027,1.2593315,,,3.5957053,,1858758800.0,1819718.6,63764320000.0,,0.55507207,2940949500.0,2.0900714000000002e-07,108.63074499999999,11.798223,0.6737178049710074,,,0.6932933149329704,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
49364,181,1191646,1192029,1192028,1.4867073,,,3.4789176,,1633235000.0,1819718.6,63221390000.0,,0.8892018,2517686000.0,3.6455679999999996e-05,111.44321000000001,10.203005000000001,0.6646271198442586,,,0.6842773865186981,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
49724,182,1191646,1191657,1191656,1.4867073,,,2.635599,,774378300.0,3616243.8,78646215000.0,,0.6489553000000001,1192557600.0,4.5833257000000003e-08,115.43533000000001,23.354668,0.3523125641867534,,,0.2418224600673949,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
50084,183,1191646,1191658,1191657,1.7369658,,,2.565368,,599057300.0,3616243.8,68543980000.0,,0.2928312,910183100.0,5.0689016e-07,106.09688600000001,20.879787,0.3848478940745647,,,0.2628332310202963,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
50444,184,1191646,1192030,1192029,1.7369658,,,3.221648,,1377441900.0,1819718.6,64016390000.0,,0.88138807,2081220100.0,3.5122714e-06,110.43316000000002,9.815180999999999,0.6263630099682989,,,0.6709365370862215,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
50804,185,1191646,1192031,1192030,2.0124101999999997,,,2.7756689999999997,,1042414850.0,1819718.6,63900045000.0,,1.0808308,1551300700.0,1.3002645e-09,111.29971,10.871534,0.5239876735193172,,,0.5969485080367662,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
51164,186,1191646,1191659,1191658,2.0124101999999997,,,2.3092191000000004,,464129000.0,3616243.8,64103645000.0,,0.3848517,688194700.0,2.4413138e-09,102.36358,14.142019,0.26249242701205044,,,0.2829796150589078,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
51524,187,1191646,1192032,1192031,2.237037,,,2.6752287999999997,,828548160.0,1819718.6,62746337000.0,,0.93611866,1229669000.0,1.3884253999999999e-08,110.40137,11.1160965,0.4598152905252441,,,0.5965597943012837,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
51884,188,1191646,1192033,1192032,2.4784132999999997,,,2.6787867999999997,,662167200.0,1819718.6,62426407000.0,,0.72604805,979055600.0,4.7431502e-08,108.95176000000001,9.24039,0.280423226369978,,,0.5896764053847445,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
52244,189,1191646,1192034,1192033,3.0165045,,,2.3087192,,466439500.0,1819718.6,57675830000.0,,0.7073262,665697300.0,9.121812400000001e-07,107.33638,9.233345,0.29861341029395216,,,0.5187313372247614,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
52604,190,1249866,1249866,1249866,2.220446e-16,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1249866.png,5.4184375,,15808059000.0,9141939.0,126239195000.0,,1.3802048999999998,28303830000.0,1.3347218e-06,148.78821000000002,21.011612,0.489244269871085,,,0.5425437476559625,,,,,galface_1249866.png,RefL0050N0752galface_1249866.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1249866.png,0.19028350709804057,0.4118431859790794,1.1904237741173973,0.9250483651762993,0.8163294605246527,0.8163294605246527,0.00024071967380372023,0.0008113878579417919,0.0025976339084968774,0.003175531136306268,95,77.30172729492188,14.709243774414062,5558.195375384871,2289.10489169269,0.3293525156675382,0.05745798349380493,1.523474748751933,118.34972677595628,58.6775956284153,0.19905506157518277,2.2455788843365023,-0.08100951947986047,,-0.043718601229203666,7.00785849708203,126.32665846494794,126.76379187908435
52605,191,1249866,1249867,1249866,0.10063854,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1249867.png,5.189007,,14814601000.0,10949892.0,137359410000.0,,1.6724582,26109043000.0,1.3236682e-08,152.9144,20.98216,0.4405653146238349,,,0.5794613779617033,,,,,galface_1249867.png,RefL0050N0752galface_1249867.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1249867.png,0.17187457894565106,0.43722050024595965,1.0508919857780126,0.6082408772512333,0.6442108158062281,0.6442108158062281,8.855135687988681e-05,0.0003762674325126356,0.0004566611391017441,0.0052968835450784724,134,88.6168441772461,15.230982780456543,5771.559433139637,2523.4441025565993,0.3409385799818667,0.05949602648615837,1.3974515890393577,117.35164835164835,61.65934065934066,0.23478865173548508,2.173318113340963,-0.04041092607770419,,-0.10317330063203094,8.184647770736508,126.69645070939913,127.2635094850521
52606,192,1249866,1249868,1249867,0.18270987,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1249868.png,4.9621973,,13841611000.0,10949892.0,143389740000.0,,1.9564127,24317544000.0,7.419401e-09,155.85321000000002,23.653893,0.3953695097058292,,,0.5693361934840085,,,,,galface_1249868.png,RefL0050N0752galface_1249868.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1249868.png,0.1629885654570555,0.36279460876048053,0.8165372623874965,0.6231484633680521,0.9639731909462507,0.9639731909462507,0.0002608553037337985,0.00037895115586641037,0.0022594655037429896,0.06019584919857553,172,84.31635284423828,13.74260139465332,5794.063813861011,2102.0551144829633,0.28614627178387586,0.05368203669786453,1.4327608614767917,117.3586956521739,60.66847826086956,0.22788944533875627,2.151823238161199,-0.061822813265448515,,-0.05271006673778502,7.393509950180771,127.69856138972526,129.23825079286158
52607,193,1249866,1249869,1249868,0.27090108,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1249869.png,4.459147,,12876436000.0,12757959.0,140074020000.0,,1.8803077000000001,22531678000.0,4.586794e-07,153.65675,23.412073,0.3652271034434478,,,0.5493709952152157,,,,,galface_1249869.png,RefL0050N0752galface_1249869.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1249869.png,0.18191997473062266,0.4797639590970278,1.2280730238804773,0.9102886806039224,0.7950574569239605,0.7950574569239605,0.00014881523412182073,0.0006545992072091859,0.003977758219091506,0.0060325071309351615,155,81.20508575439453,14.7728271484375,4116.071419010046,1974.7427199103809,0.36491857576754455,0.057706356048583984,1.505149978319906,117.35164835164835,58.675824175824175,0.20841924914373947,2.2933370101614736,0.06546682803749952,,-0.015353981884317464,7.8286089511551085,127.77681256823757,127.24055870915666
52608,194,1249866,1249870,1249869,0.36566857,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1249870.png,4.005205,,12018328000.0,9141939.0,143050400000.0,,2.1098638,20776223000.0,6.148196e-07,154.77837,27.205645,0.3154176166903606,,,0.5171840147818816,,,,,galface_1249870.png,RefL0050N0752galface_1249870.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1249870.png,0.2162505481928355,0.4800202077745536,1.3143348511773116,1.055881852913365,0.6463833593395465,0.6463833593395465,0.000369535654052909,0.0010558071004291352,0.0036893508913682645,0.003275245082710186,130,71.32644653320312,15.424383163452148,4738.414646087159,2274.534782936746,0.3831093981233615,0.060251496732234955,1.6184699014996244,117.3551912568306,55.69398907103825,0.268554585009455,2.449209175974785,0.13148238974138535,,-0.020873819443508298,7.451888585610519,127.21016349631677,128.21192041697526
52609,195,1249866,1249871,1249870,0.5031073,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1249871.png,3.5562007000000007,,10656387000.0,9141939.0,144456190000.0,,2.8945448,17858010000.0,2.2484754999999999e-07,156.06047,22.126389,0.21169668669869315,,,0.4291158154897464,,,,,galface_1249871.png,RefL0050N0752galface_1249871.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1249871.png,0.22248048966962897,0.5806578839432179,1.6318147827455687,1.2966102368743948,1.028871777514627,1.028871777514627,0.00040397987362888397,0.0026999825778069174,0.004991175073204745,0.004474932961915628,124,76.50870513916016,17.02169418334961,4120.6438160311345,2392.684318700345,0.4733779843370283,0.06649099290370941,1.7045075385083674,113.37362637362638,51.714285714285715,0.27160759299880705,2.7182698467326767,0.08634383338941537,1.9668929440839964,-0.03657389707451615,11.964070151412217,127.73106433018557,127.24649233866847
52610,196,1249866,1249872,1249871,0.6151898,,,3.2635324,,9290749000.0,10950005.0,135769430000.0,,3.4816248,15335300000.0,6.004142e-08,152.49669,19.188833,0.17249348758982386,,,0.43341134670241455,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
52970,197,1249866,1249873,1249872,0.7356295999999999,,,4.704233,,7615800300.0,9141939.0,142546260000.0,,3.8819839999999997,12380711000.0,2.4978362e-06,157.69863999999998,21.006532999999997,0.23345444859839504,,,0.6465349696053833,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
53330,198,1249866,1249874,1249873,0.86505055,,,3.5613612999999997,,4811132400.0,9112976.0,142168160000.0,,2.266147,8374746600.0,7.719848e-06,153.4406,52.662853000000005,0.32245667771550224,,,0.5332900198872317,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
53690,199,1249866,1250315,1249873,0.86505055,,,3.9572687000000006,,1203585900.0,3644983.2,8085669000.0,,0.49897063,1805409900.0,8.6555e-08,69.8647,7.242667999999999,0.17006351990405089,,,0.5147942232386138,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
54050,200,1249866,1250316,1250315,1.0041216999999998,,,3.8992492999999997,,1162993800.0,3644983.2,46274458000.0,,1.3609434,1729854300.0,2.2748385e-08,96.742805,11.175704,0.21245146725924635,,,0.5243735819433561,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
54410,201,1249866,1249875,1249874,1.0041216999999998,,,3.5946032999999997,,4152982800.0,5496956.5,106151070000.0,,1.2393351000000001,6682949000.0,1.2541098999999998e-08,130.53864,22.18995,0.1830925119587199,,,0.5112939315203975,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
54770,202,1249866,1249876,1249875,1.2593315,,,3.1941116000000003,,3114494500.0,5496956.5,106577640000.0,,2.206372,4802752500.0,4.6545324000000003e-07,132.02673000000001,22.061853,0.2170222856159093,,,0.5216875586537186,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
55130,203,1249866,1250317,1250316,1.2593315,,,3.9768839999999996,,542132300.0,5452936.0,59585753000.0,,0.5130927,846876900.0,2.2206394999999997e-08,100.68876,18.066568,0.1892271758666103,,,0.3966629615925,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
55490,204,1249866,1249877,1249876,1.4867073,,,3.0882306,,2268357400.0,5496956.5,99732940000.0,,1.7135957,3492660200.0,1.4622013000000001e-08,126.43008,21.232754,0.044684211638564064,,,0.4447565048005876,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
55850,205,1249866,1249878,1249877,1.7369658,,,3.14047,,1679660500.0,5496956.5,101099940000.0,,1.2034874,2553955000.0,4.8710564e-07,126.917625,23.874939,0.1170138994640667,,,0.4485885344573317,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
56210,206,1249866,1249879,1249878,2.0124101999999997,,,3.2511935000000003,,1277859000.0,5496956.5,95360470000.0,,1.2942016,1923429400.0,1.244051e-07,123.11729,26.629759000000004,0.1940789946100927,,,0.4678268162216158,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
56570,207,1249866,1249880,1249879,2.237037,,,3.0854814,,1077033900.0,5496956.5,103601270000.0,,1.4441576999999999,1568700700.0,1.4684637e-09,128.07625,23.378521,0.2344370680961033,,,0.5096324488173508,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
56930,208,1249866,1249881,1249880,2.4784132999999997,,,3.051599,,751015100.0,3683274.2,105792340000.0,,1.3880048999999999,1079573400.0,3.075596e-10,129.33228,25.145216,0.5338075710732908,,,0.4839727283419724,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
57290,209,1250867,1250867,1250867,2.220446e-16,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1250867.png,6.8465896,,12033028000.0,5447360.0,113732580000.0,,0.5853565,22554710000.0,6.460404e-06,139.72005,18.721027,0.5423836157475826,,,0.6259620523915201,,,,,galface_1250867.png,RefL0050N0752galface_1250867.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1250867.png,0.18849410536174252,0.4289515570026314,1.0494689252394236,0.7559342576436243,0.8082148534165415,0.8082148534165415,9.358160673226614e-05,0.0002425314248551661,0.0009702510782237189,0.0021577519949937058,56,78.56234741210938,14.808539390563965,4850.230386592729,2080.513876150426,0.3233675287387905,0.05784585699439049,1.4350964061058327,121.32967032967034,62.65384615384615,0.19002952755020194,2.1965997769893417,0.07031876263632358,,-0.02538420372855735,6.4031892665514345,121.705838292366,133.32231854074547
57291,210,1250867,1250868,1250867,0.10063854,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1250868.png,6.583746400000001,,11599716000.0,5447360.0,111066450000.0,,0.8059963000000001,21380956000.0,7.690503e-06,139.3072,17.26371,0.519820896159408,,,0.6305077050695661,,,,,galface_1250868.png,RefL0050N0752galface_1250868.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1250868.png,0.1748298381886866,0.4449931495701036,1.0488161561056346,0.6991191507297686,0.8074446529733283,0.8074446529733283,6.689762217743093e-05,0.00023466432126574558,0.00033392578895318403,0.0009880440429223523,86,84.78173065185547,14.822376251220703,5268.455645434062,2344.4266710320962,0.3176949364583004,0.05789990723133087,1.4008992834543053,121.32967032967034,63.64835164835165,0.16400610630029377,2.173600832736678,0.04485649533361847,,-0.023246821343042436,7.269336461884511,127.28768501176252,126.66678805258243
57292,211,1250867,1250869,1250868,0.18270987,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1250869.png,6.2171783,,11166943000.0,5447360.0,115913970000.0,,1.3145106000000002,20279063000.0,1.1733208000000002e-08,142.03357,20.87404,0.5145412967224421,,,0.6452173920751884,,,,,galface_1250869.png,RefL0050N0752galface_1250869.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1250869.png,0.15532978264451194,0.3808306415528724,0.9600506548688149,0.6375526285136593,0.8343686134626433,0.8343686134626433,0.00012171200293692097,0.00025780690068051885,0.0005191220023589937,0.003853824281867302,116,93.95800018310547,14.594475746154785,5684.986980737566,2165.0172390940143,0.31415841721531274,0.05700967088341713,1.4186256872775538,122.32417582417582,63.64835164835165,0.26920332378890777,2.0903391543553727,0.1840853556692956,,-0.01938283775901051,9.007311875375969,127.2307362779928,126.773962851179
57293,212,1250867,1250870,1250869,0.27090108,,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0050N0752_Subhalo/galface_1250870.png,5.467415,,10522035000.0,5447360.0,117242190000.0,,1.3477758999999998,18491128000.0,1.3138814e-09,140.98871,21.458914,0.4959268983511239,,,0.5963138829219259,,,,,galface_1250870.png,RefL0050N0752galface_1250870.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinallbranchesRefL0050N0752/RefL0050N0752galface_1250870.png,0.1850099841339773,0.4900956370125012,1.0173879313533232,0.518541464119086,0.9964581774530032,0.9964581774530032,5.6814581503624375e-05,0.00022884049028934196,0.0003321605888367772,0.003699158222786941,127,79.95320892333984,14.792141914367676,4399.177023319016,2156.017465574292,0.3308600435663474,0.057781804352998734,1.255280103510713,122.32417582417582,68.62087912087912,0.2244424264592036,2.276532671241583,-0.020607004948855784,,-0.08598403901349079,6.902719306611906,126.21900130461528,129.28833860168024
57294,213,1250867,1250871,1250870,0.36566857,,,5.0490212,,9959635000.0,5447360.0,124998240000.0,,1.1197778999999999,17449173000.0,3.0920575e-08,144.05928,27.295027,0.4945310617387936,,,0.6028387696251891,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
57654,214,1250867,1250872,1250871,0.5031073,,,4.678458,,9386755000.0,5447360.0,124784935000.0,,1.0767176,16216621000.0,7.656129e-06,143.84999,24.647623,0.500113144338504,,,0.6115050700072187,,,,,,RefL0050N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
